cellname	file_path	stage	celltype
GaseE752169	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000400_GaseE752169.pairs.gz	E75	neural ectoderm
GaseE752170	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000401_GaseE752170.pairs.gz	E75	endoderm
GaseE752171	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000402_GaseE752171.pairs.gz	E75	neural ectoderm
GaseE752173	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000404_GaseE752173.pairs.gz	E75	early mesenchyme
GaseE752174	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000405_GaseE752174.pairs.gz	E75	early mesoderm
GaseE752175	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000406_GaseE752175.pairs.gz	E75	mitosis
GaseE752176	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000407_GaseE752176.pairs.gz	E75	early mesenchyme
GaseE752177	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000408_GaseE752177.pairs.gz	E75	blood
GaseE752178	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000409_GaseE752178.pairs.gz	E75	blood
GaseE752180	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000411_GaseE752180.pairs.gz	E75	early mesenchyme
GaseE752182	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000413_GaseE752182.pairs.gz	E75	neural ectoderm
GaseE752184	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000415_GaseE752184.pairs.gz	E75	ExE mesoderm
GaseE752186	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000417_GaseE752186.pairs.gz	E75	early mesoderm
GaseE752189	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000420_GaseE752189.pairs.gz	E75	mitosis
GaseE752190	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000421_GaseE752190.pairs.gz	E75	early mesoderm
GaseE752191	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000422_GaseE752191.pairs.gz	E75	ExE endoderm
GaseE752193	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000424_GaseE752193.pairs.gz	E75	blood
GaseE752194	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000425_GaseE752194.pairs.gz	E75	early mesoderm
GaseE752196	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000427_GaseE752196.pairs.gz	E75	early mesenchyme
GaseE752198	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000429_GaseE752198.pairs.gz	E75	early mesenchyme
GaseE752199	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000430_GaseE752199.pairs.gz	E75	ExE mesoderm
GaseE752200	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000431_GaseE752200.pairs.gz	E75	early mesoderm
GaseE752201	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000432_GaseE752201.pairs.gz	E75	mitosis
GaseE752202	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000433_GaseE752202.pairs.gz	E75	neural ectoderm
GaseE752203	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000434_GaseE752203.pairs.gz	E75	ExE ectoderm
GaseE752204	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000435_GaseE752204.pairs.gz	E75	neural ectoderm
GaseE752205	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000436_GaseE752205.pairs.gz	E75	neural ectoderm
GaseE752206	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000437_GaseE752206.pairs.gz	E75	early mesoderm
GaseE752207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000438_GaseE752207.pairs.gz	E75	ExE mesoderm
GaseE752208	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000439_GaseE752208.pairs.gz	E75	neural ectoderm
GaseE752209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000440_GaseE752209.pairs.gz	E75	early mesoderm
GaseE752210	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000441_GaseE752210.pairs.gz	E75	early mesenchyme
GaseE752211	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000442_GaseE752211.pairs.gz	E75	ExE endoderm
GaseE752212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000443_GaseE752212.pairs.gz	E75	ExE mesoderm
GaseE752213	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000444_GaseE752213.pairs.gz	E75	early mesenchyme
GaseE752214	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000445_GaseE752214.pairs.gz	E75	neural ectoderm
GaseE752215	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000446_GaseE752215.pairs.gz	E75	neural ectoderm
GaseE752216	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000447_GaseE752216.pairs.gz	E75	ExE endoderm
GaseE752217	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000448_GaseE752217.pairs.gz	E75	ExE mesoderm
GaseE752219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000450_GaseE752219.pairs.gz	E75	early mesoderm
GaseE752220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000451_GaseE752220.pairs.gz	E75	early mesoderm
GaseE752221	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000452_GaseE752221.pairs.gz	E75	neural ectoderm
GaseE752223	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000454_GaseE752223.pairs.gz	E75	early mesenchyme
GaseE752224	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000455_GaseE752224.pairs.gz	E75	early mesenchyme
GaseE752225	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000456_GaseE752225.pairs.gz	E75	early mesenchyme
GaseE752226	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000457_GaseE752226.pairs.gz	E75	ExE endoderm
GaseE752228	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000459_GaseE752228.pairs.gz	E75	mitosis
GaseE752229	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000460_GaseE752229.pairs.gz	E75	endoderm
GaseE752230	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000461_GaseE752230.pairs.gz	E75	neural ectoderm
GaseE752231	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000462_GaseE752231.pairs.gz	E75	early mesoderm
GaseE752232	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000463_GaseE752232.pairs.gz	E75	early mesenchyme
GaseE752233	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000464_GaseE752233.pairs.gz	E75	ExE endoderm
GaseE752234	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000465_GaseE752234.pairs.gz	E75	early mesenchyme
GaseE752236	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000467_GaseE752236.pairs.gz	E75	neural ectoderm
GaseE752237	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000468_GaseE752237.pairs.gz	E75	ExE ectoderm
GaseE752238	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000469_GaseE752238.pairs.gz	E75	ExE endoderm
GaseE752239	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000470_GaseE752239.pairs.gz	E75	neural ectoderm
GaseE752242	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000472_GaseE752242.pairs.gz	E75	ExE ectoderm
GaseE752244	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000473_GaseE752244.pairs.gz	E75	neural ectoderm
GaseE752247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000476_GaseE752247.pairs.gz	E75	early mesenchyme
GaseE752248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000477_GaseE752248.pairs.gz	E75	ExE ectoderm
GaseE752251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000479_GaseE752251.pairs.gz	E75	neural ectoderm
GaseE752253	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000481_GaseE752253.pairs.gz	E75	early mesoderm
GaseE752256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000484_GaseE752256.pairs.gz	E75	early mesoderm
GaseE752259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000486_GaseE752259.pairs.gz	E75	ExE endoderm
GaseE752261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000488_GaseE752261.pairs.gz	E75	neural ectoderm
GaseE752266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000491_GaseE752266.pairs.gz	E75	neural ectoderm
GaseE752267	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000492_GaseE752267.pairs.gz	E75	ExE ectoderm
GaseE752268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000493_GaseE752268.pairs.gz	E75	ExE endoderm
GaseE752269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000494_GaseE752269.pairs.gz	E75	early mesoderm
GaseE752271	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000496_GaseE752271.pairs.gz	E75	blood
GaseE752272	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000497_GaseE752272.pairs.gz	E75	early mesenchyme
GaseE752274	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000499_GaseE752274.pairs.gz	E75	neural ectoderm
GaseE752275	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000500_GaseE752275.pairs.gz	E75	early mesoderm
GaseE752276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000501_GaseE752276.pairs.gz	E75	blood
GaseE752277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000502_GaseE752277.pairs.gz	E75	early mesoderm
GaseE752278	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000503_GaseE752278.pairs.gz	E75	early mesoderm
GaseE752283	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000508_GaseE752283.pairs.gz	E75	endoderm
GaseE752284	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000509_GaseE752284.pairs.gz	E75	neural ectoderm
GaseE752287	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000510_GaseE752287.pairs.gz	E75	early mesoderm
GaseE752290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000513_GaseE752290.pairs.gz	E75	neural ectoderm
GaseE752291	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000514_GaseE752291.pairs.gz	E75	neural ectoderm
GaseE752293	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000516_GaseE752293.pairs.gz	E75	ExE endoderm
GaseE752294	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000517_GaseE752294.pairs.gz	E75	epithelial cells
GaseE752295	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000518_GaseE752295.pairs.gz	E75	ExE endoderm
GaseE752296	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000519_GaseE752296.pairs.gz	E75	early mesoderm
GaseE752299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000522_GaseE752299.pairs.gz	E75	early mesenchyme
GaseE752300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000523_GaseE752300.pairs.gz	E75	early mesenchyme
GaseE752301	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000524_GaseE752301.pairs.gz	E75	ExE endoderm
GaseE752302	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000525_GaseE752302.pairs.gz	E75	neural ectoderm
GaseE752304	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000527_GaseE752304.pairs.gz	E75	neural ectoderm
GaseE752306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000529_GaseE752306.pairs.gz	E75	ExE ectoderm
GaseE752311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000534_GaseE752311.pairs.gz	E75	neural ectoderm
GaseE752312	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000535_GaseE752312.pairs.gz	E75	mitosis
GaseE752313	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000536_GaseE752313.pairs.gz	E75	ExE endoderm
GaseE752314	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000537_GaseE752314.pairs.gz	E75	early mesoderm
GaseE752315	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000538_GaseE752315.pairs.gz	E75	ExE ectoderm
GaseE752316	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000539_GaseE752316.pairs.gz	E75	early mesoderm
GaseE752318	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000541_GaseE752318.pairs.gz	E75	ExE mesoderm
GaseE752319	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000542_GaseE752319.pairs.gz	E75	mitosis
GaseE752320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000543_GaseE752320.pairs.gz	E75	ExE endoderm
GaseE752321	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000544_GaseE752321.pairs.gz	E75	ExE endoderm
GaseE752322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000545_GaseE752322.pairs.gz	E75	mitosis
GaseE752323	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000546_GaseE752323.pairs.gz	E75	blood
GaseE752324	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000547_GaseE752324.pairs.gz	E75	early mesoderm
GaseE752326	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000549_GaseE752326.pairs.gz	E75	blood
GaseE752327	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000550_GaseE752327.pairs.gz	E75	epithelial cells
GaseE752328	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000551_GaseE752328.pairs.gz	E75	neural ectoderm
GaseE752329	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000552_GaseE752329.pairs.gz	E75	ExE endoderm
GaseE752330	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000553_GaseE752330.pairs.gz	E75	ExE mesoderm
GaseE752331	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000554_GaseE752331.pairs.gz	E75	early mesenchyme
GaseE752332	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000555_GaseE752332.pairs.gz	E75	neural ectoderm
GaseE752333	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000556_GaseE752333.pairs.gz	E75	mitosis
GaseE752336	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000559_GaseE752336.pairs.gz	E75	ExE ectoderm
GaseE752337	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000560_GaseE752337.pairs.gz	E75	neural ectoderm
GaseE752339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000562_GaseE752339.pairs.gz	E75	epithelial cells
GaseE752340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000563_GaseE752340.pairs.gz	E75	ExE ectoderm
GaseE752343	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000566_GaseE752343.pairs.gz	E75	neural ectoderm
GaseE752347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000570_GaseE752347.pairs.gz	E75	early mesoderm
GaseE752348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000571_GaseE752348.pairs.gz	E75	neural ectoderm
GaseE752349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000572_GaseE752349.pairs.gz	E75	ExE mesoderm
GaseE752353	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000576_GaseE752353.pairs.gz	E75	blood
GaseE752354	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000577_GaseE752354.pairs.gz	E75	neural ectoderm
GaseE752355	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000578_GaseE752355.pairs.gz	E75	ExE endoderm
GaseE752358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000581_GaseE752358.pairs.gz	E75	early mesenchyme
GaseE752360	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000583_GaseE752360.pairs.gz	E75	neural ectoderm
GaseE752365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000588_GaseE752365.pairs.gz	E75	early mesoderm
GaseE752366	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000589_GaseE752366.pairs.gz	E75	neural ectoderm
GaseE752367	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000590_GaseE752367.pairs.gz	E75	epithelial cells
GaseE752368	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000591_GaseE752368.pairs.gz	E75	ExE ectoderm
GaseE752369	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000592_GaseE752369.pairs.gz	E75	ExE endoderm
GaseE752370	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000593_GaseE752370.pairs.gz	E75	ExE ectoderm
GaseE752371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000594_GaseE752371.pairs.gz	E75	ExE endoderm
GaseE752372	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000595_GaseE752372.pairs.gz	E75	epithelial cells
GaseE752373	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000596_GaseE752373.pairs.gz	E75	ExE ectoderm
GaseE752375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000598_GaseE752375.pairs.gz	E75	epithelial cells
GaseE752377	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000600_GaseE752377.pairs.gz	E75	blood
GaseE752378	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000601_GaseE752378.pairs.gz	E75	early mesenchyme
GaseE752380	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000603_GaseE752380.pairs.gz	E75	mitosis
GaseE752382	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000605_GaseE752382.pairs.gz	E75	early mesoderm
GaseE752383	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000606_GaseE752383.pairs.gz	E75	ExE ectoderm
GaseE753003	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000610_GaseE753003.pairs.gz	E75	ExE endoderm
GaseE753006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000613_GaseE753006.pairs.gz	E75	mitosis
GaseE753007	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000614_GaseE753007.pairs.gz	E75	mitosis
GaseE753009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000616_GaseE753009.pairs.gz	E75	early mesoderm
GaseE753012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000619_GaseE753012.pairs.gz	E75	early mesenchyme
GaseE753013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000620_GaseE753013.pairs.gz	E75	ExE mesoderm
GaseE753015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000622_GaseE753015.pairs.gz	E75	ExE endoderm
GaseE753016	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000623_GaseE753016.pairs.gz	E75	mitosis
GaseE753017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000624_GaseE753017.pairs.gz	E75	neural ectoderm
GaseE753018	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000625_GaseE753018.pairs.gz	E75	neural ectoderm
GaseE753019	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000626_GaseE753019.pairs.gz	E75	mitosis
GaseE753020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000627_GaseE753020.pairs.gz	E75	early mesenchyme
GaseE753023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000630_GaseE753023.pairs.gz	E75	early mesoderm
GaseE753024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000631_GaseE753024.pairs.gz	E75	neural ectoderm
GaseE753025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000632_GaseE753025.pairs.gz	E75	epithelial cells
GaseE753026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000633_GaseE753026.pairs.gz	E75	early mesoderm
GaseE753030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000636_GaseE753030.pairs.gz	E75	neural ectoderm
GaseE753032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000638_GaseE753032.pairs.gz	E75	neural ectoderm
GaseE753033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000639_GaseE753033.pairs.gz	E75	ExE endoderm
GaseE753034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000640_GaseE753034.pairs.gz	E75	neural ectoderm
GaseE753035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000641_GaseE753035.pairs.gz	E75	epithelial cells
GaseE753040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000646_GaseE753040.pairs.gz	E75	neural ectoderm
GaseE753045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000667_GaseE753045.pairs.gz	E75	early mesenchyme
GaseE753046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000673_GaseE753046.pairs.gz	E75	mitosis
GaseE753047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000677_GaseE753047.pairs.gz	E75	endoderm
GaseE753052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000697_GaseE753052.pairs.gz	E75	early mesoderm
GaseE753054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000699_GaseE753054.pairs.gz	E75	ExE ectoderm
GaseE753057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000706_GaseE753057.pairs.gz	E75	neural ectoderm
GaseE753058	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000708_GaseE753058.pairs.gz	E75	neural ectoderm
GaseE753059	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000709_GaseE753059.pairs.gz	E75	early mesoderm
GaseE753061	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000710_GaseE753061.pairs.gz	E75	early mesoderm
GaseE753062	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000711_GaseE753062.pairs.gz	E75	early mesoderm
GaseE753068	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000717_GaseE753068.pairs.gz	E75	ExE endoderm
GaseE753069	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000718_GaseE753069.pairs.gz	E75	ExE ectoderm
GaseE753070	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000719_GaseE753070.pairs.gz	E75	blood
GaseE753072	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000721_GaseE753072.pairs.gz	E75	mitosis
GaseE753074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000723_GaseE753074.pairs.gz	E75	mitosis
GaseE753075	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000724_GaseE753075.pairs.gz	E75	ExE endoderm
GaseE753076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000725_GaseE753076.pairs.gz	E75	early mesoderm
GaseE753077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000726_GaseE753077.pairs.gz	E75	neural ectoderm
GaseE753078	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000727_GaseE753078.pairs.gz	E75	blood
GaseE753079	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7000728_GaseE753079.pairs.gz	E75	early mesenchyme
