filename,filepath,cellname,stage,celltype
GSM7003724_OrgcE952073.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003724_OrgcE952073.pairs.gz,OrgcE952073,E95,blood
GSM7004017_OrgcE952374.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004017_OrgcE952374.pairs.gz,OrgcE952374,E95,radial glias
GSM7001906_OrgaE952259.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001906_OrgaE952259.pairs.gz,OrgaE952259,E95,radial glias
GSM7003694_OrgcE952043.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003694_OrgcE952043.pairs.gz,OrgcE952043,E95,early mesoderm
GSM7004375_OrgcE953353.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004375_OrgcE953353.pairs.gz,OrgcE953353,E95,notochord
GSM7001865_OrgaE952215.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001865_OrgaE952215.pairs.gz,OrgaE952215,E95,mix late mesenchyme
GSM7003990_OrgcE952346.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003990_OrgcE952346.pairs.gz,OrgcE952346,E95,early mesenchyme
GSM7003742_OrgcE952091.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003742_OrgcE952091.pairs.gz,OrgcE952091,E95,ExE mesoderm
GSM7004168_OrgcE953142.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004168_OrgcE953142.pairs.gz,OrgcE953142,E95,notochord
GSM7003681_OrgcE952030.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003681_OrgcE952030.pairs.gz,OrgcE952030,E95,radial glias
GSM7004197_OrgcE953171.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004197_OrgcE953171.pairs.gz,OrgcE953171,E95,oligodendrocytes and progenitors
GSM7004046_OrgcE953019.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004046_OrgcE953019.pairs.gz,OrgcE953019,E95,radial glias
GSM7001903_OrgaE952255.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001903_OrgaE952255.pairs.gz,OrgaE952255,E95,early neurons
GSM7003871_OrgcE952222.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003871_OrgcE952222.pairs.gz,OrgcE952222,E95,mitosis
GSM7004129_OrgcE953102.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004129_OrgcE953102.pairs.gz,OrgcE953102,E95,mix late mesenchyme
GSM7001842_OrgaE952192.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001842_OrgaE952192.pairs.gz,OrgaE952192,E95,intermediate mesoderm
GSM7001913_OrgaE952266.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001913_OrgaE952266.pairs.gz,OrgaE952266,E95,intermediate mesoderm
GSM7004174_OrgcE953148.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004174_OrgcE953148.pairs.gz,OrgcE953148,E95,mitosis
GSM7004381_OrgcE953359.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004381_OrgcE953359.pairs.gz,OrgcE953359,E95,mitosis
GSM7003905_OrgcE952259.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003905_OrgcE952259.pairs.gz,OrgcE952259,E95,epithelial cells
GSM7003776_OrgcE952126.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003776_OrgcE952126.pairs.gz,OrgcE952126,E95,blood
GSM7004099_OrgcE953072.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004099_OrgcE953072.pairs.gz,OrgcE953072,E95,radial glias
GSM7001761_OrgaE952094.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001761_OrgaE952094.pairs.gz,OrgaE952094,E95,blood
GSM7003785_OrgcE952135.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003785_OrgcE952135.pairs.gz,OrgcE952135,E95,intermediate mesoderm
GSM7001766_OrgaE952100.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001766_OrgaE952100.pairs.gz,OrgaE952100,E95,early mesenchyme
GSM7003721_OrgcE952070.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003721_OrgcE952070.pairs.gz,OrgcE952070,E95,radial glias
GSM7002000_OrgaE952354.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002000_OrgaE952354.pairs.gz,OrgaE952354,E95,early mesenchyme
GSM7003925_OrgcE952280.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003925_OrgcE952280.pairs.gz,OrgcE952280,E95,neural tube
GSM7003839_OrgcE952189.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003839_OrgcE952189.pairs.gz,OrgcE952189,E95,notochord
GSM7003866_OrgcE952217.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003866_OrgcE952217.pairs.gz,OrgcE952217,E95,NMP
GSM7003750_OrgcE952099.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003750_OrgcE952099.pairs.gz,OrgcE952099,E95,intermediate mesoderm
GSM7001748_OrgaE952081.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001748_OrgaE952081.pairs.gz,OrgaE952081,E95,mitosis
GSM7004379_OrgcE953357.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004379_OrgcE953357.pairs.gz,OrgcE953357,E95,mix late mesenchyme
GSM7001846_OrgaE952196.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001846_OrgaE952196.pairs.gz,OrgaE952196,E95,epithelial cells
GSM7001907_OrgaE952260.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001907_OrgaE952260.pairs.gz,OrgaE952260,E95,early mesenchyme
GSM7004342_OrgcE953320.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004342_OrgcE953320.pairs.gz,OrgcE953320,E95,oligodendrocytes and progenitors
GSM7001736_OrgaE952069.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001736_OrgaE952069.pairs.gz,OrgaE952069,E95,blood
GSM7004199_OrgcE953173.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004199_OrgcE953173.pairs.gz,OrgcE953173,E95,oligodendrocytes and progenitors
GSM7004264_OrgcE953239.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004264_OrgcE953239.pairs.gz,OrgcE953239,E95,mix late mesenchyme
GSM7003834_OrgcE952184.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003834_OrgcE952184.pairs.gz,OrgcE952184,E95,schwann cell precursors
GSM7001954_OrgaE952308.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001954_OrgaE952308.pairs.gz,OrgaE952308,E95,epithelial cells
GSM7004222_OrgcE953197.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004222_OrgcE953197.pairs.gz,OrgcE953197,E95,notochord
GSM7004208_OrgcE953183.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004208_OrgcE953183.pairs.gz,OrgcE953183,E95,radial glias
GSM7003760_OrgcE952110.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003760_OrgcE952110.pairs.gz,OrgcE952110,E95,early mesenchyme
GSM7003701_OrgcE952050.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003701_OrgcE952050.pairs.gz,OrgcE952050,E95,NMP
GSM7003805_OrgcE952155.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003805_OrgcE952155.pairs.gz,OrgcE952155,E95,early mesenchyme
GSM7001807_OrgaE952141.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001807_OrgaE952141.pairs.gz,OrgaE952141,E95,early neurons
GSM7003976_OrgcE952332.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003976_OrgcE952332.pairs.gz,OrgcE952332,E95,mix late mesenchyme
GSM7004048_OrgcE953021.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004048_OrgcE953021.pairs.gz,OrgcE953021,E95,mix late mesenchyme
GSM7003924_OrgcE952279.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003924_OrgcE952279.pairs.gz,OrgcE952279,E95,mix late mesenchyme
GSM7001763_OrgaE952096.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001763_OrgaE952096.pairs.gz,OrgaE952096,E95,early mesenchyme
GSM7003829_OrgcE952179.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003829_OrgcE952179.pairs.gz,OrgcE952179,E95,blood
GSM7004024_OrgcE952381.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004024_OrgcE952381.pairs.gz,OrgcE952381,E95,radial glias
GSM7003875_OrgcE952226.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003875_OrgcE952226.pairs.gz,OrgcE952226,E95,blood
GSM7003738_OrgcE952087.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003738_OrgcE952087.pairs.gz,OrgcE952087,E95,early mesoderm
GSM7004282_OrgcE953259.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004282_OrgcE953259.pairs.gz,OrgcE953259,E95,mix late mesenchyme
GSM7004238_OrgcE953213.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004238_OrgcE953213.pairs.gz,OrgcE953213,E95,radial glias
GSM7004136_OrgcE953109.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004136_OrgcE953109.pairs.gz,OrgcE953109,E95,mitosis
GSM7004172_OrgcE953146.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004172_OrgcE953146.pairs.gz,OrgcE953146,E95,early neurons
GSM7004170_OrgcE953144.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004170_OrgcE953144.pairs.gz,OrgcE953144,E95,radial glias
GSM7004402_OrgcE953382.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004402_OrgcE953382.pairs.gz,OrgcE953382,E95,radial glias
GSM7003869_OrgcE952220.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003869_OrgcE952220.pairs.gz,OrgcE952220,E95,mitosis
GSM7001939_OrgaE952293.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001939_OrgaE952293.pairs.gz,OrgaE952293,E95,radial glias
GSM7001815_OrgaE952149.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001815_OrgaE952149.pairs.gz,OrgaE952149,E95,mix late mesenchyme
GSM7003813_OrgcE952163.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003813_OrgcE952163.pairs.gz,OrgcE952163,E95,intermediate mesoderm
GSM7003959_OrgcE952315.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003959_OrgcE952315.pairs.gz,OrgcE952315,E95,intermediate mesoderm
GSM7004004_OrgcE952361.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004004_OrgcE952361.pairs.gz,OrgcE952361,E95,mix late mesenchyme
GSM7003697_OrgcE952046.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003697_OrgcE952046.pairs.gz,OrgcE952046,E95,NMP
GSM7001887_OrgaE952237.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001887_OrgaE952237.pairs.gz,OrgaE952237,E95,intermediate mesoderm
GSM7003879_OrgcE952230.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003879_OrgcE952230.pairs.gz,OrgcE952230,E95,early mesenchyme
GSM7004144_OrgcE953117.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004144_OrgcE953117.pairs.gz,OrgcE953117,E95,mix late mesenchyme
GSM7001714_OrgaE952045.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001714_OrgaE952045.pairs.gz,OrgaE952045,E95,early mesenchyme
GSM7003696_OrgcE952045.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003696_OrgcE952045.pairs.gz,OrgcE952045,E95,radial glias
GSM7004216_OrgcE953191.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004216_OrgcE953191.pairs.gz,OrgcE953191,E95,early mesenchyme
GSM7001771_OrgaE952105.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001771_OrgaE952105.pairs.gz,OrgaE952105,E95,radial glias
GSM7001790_OrgaE952124.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001790_OrgaE952124.pairs.gz,OrgaE952124,E95,radial glias
GSM7001969_OrgaE952323.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001969_OrgaE952323.pairs.gz,OrgaE952323,E95,early neurons
GSM7003671_OrgcE952019.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003671_OrgcE952019.pairs.gz,OrgcE952019,E95,neural tube
GSM7003995_OrgcE952351.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003995_OrgcE952351.pairs.gz,OrgcE952351,E95,early mesenchyme
GSM7004040_OrgcE953013.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004040_OrgcE953013.pairs.gz,OrgcE953013,E95,mix late mesenchyme
GSM7001940_OrgaE952294.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001940_OrgaE952294.pairs.gz,OrgaE952294,E95,mitosis
GSM7001772_OrgaE952106.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001772_OrgaE952106.pairs.gz,OrgaE952106,E95,oligodendrocytes and progenitors
GSM7004051_OrgcE953024.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004051_OrgcE953024.pairs.gz,OrgcE953024,E95,radial glias
GSM7003918_OrgcE952273.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003918_OrgcE952273.pairs.gz,OrgcE952273,E95,early mesoderm
GSM7001686_OrgaE952015.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001686_OrgaE952015.pairs.gz,OrgaE952015,E95,neural tube
GSM7001976_OrgaE952330.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001976_OrgaE952330.pairs.gz,OrgaE952330,E95,mitosis
GSM7003859_OrgcE952210.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003859_OrgcE952210.pairs.gz,OrgcE952210,E95,intermediate mesoderm
GSM7003734_OrgcE952083.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003734_OrgcE952083.pairs.gz,OrgcE952083,E95,early mesoderm
GSM7003836_OrgcE952186.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003836_OrgcE952186.pairs.gz,OrgcE952186,E95,notochord
GSM7004177_OrgcE953151.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004177_OrgcE953151.pairs.gz,OrgcE953151,E95,early neurons
GSM7004370_OrgcE953348.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004370_OrgcE953348.pairs.gz,OrgcE953348,E95,mix late mesenchyme
GSM7001930_OrgaE952283.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001930_OrgaE952283.pairs.gz,OrgaE952283,E95,radial glias
GSM7001700_OrgaE952029.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001700_OrgaE952029.pairs.gz,OrgaE952029,E95,epithelial cells
GSM7003745_OrgcE952094.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003745_OrgcE952094.pairs.gz,OrgcE952094,E95,intermediate mesoderm
GSM7003801_OrgcE952151.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003801_OrgcE952151.pairs.gz,OrgcE952151,E95,radial glias
GSM7004063_OrgcE953036.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004063_OrgcE953036.pairs.gz,OrgcE953036,E95,radial glias
GSM7004285_OrgcE953262.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004285_OrgcE953262.pairs.gz,OrgcE953262,E95,radial glias
GSM7003940_OrgcE952296.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003940_OrgcE952296.pairs.gz,OrgcE952296,E95,intermediate mesoderm
GSM7004166_OrgcE953140.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004166_OrgcE953140.pairs.gz,OrgcE953140,E95,early mesenchyme
GSM7004181_OrgcE953155.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004181_OrgcE953155.pairs.gz,OrgcE953155,E95,notochord
GSM7001727_OrgaE952059.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001727_OrgaE952059.pairs.gz,OrgaE952059,E95,NMP
GSM7003790_OrgcE952140.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003790_OrgcE952140.pairs.gz,OrgcE952140,E95,epithelial cells
GSM7004389_OrgcE953367.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004389_OrgcE953367.pairs.gz,OrgcE953367,E95,mitosis
GSM7004390_OrgcE953368.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004390_OrgcE953368.pairs.gz,OrgcE953368,E95,schwann cell precursors
GSM7003882_OrgcE952233.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003882_OrgcE952233.pairs.gz,OrgcE952233,E95,intermediate mesoderm
GSM7004111_OrgcE953084.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004111_OrgcE953084.pairs.gz,OrgcE953084,E95,radial glias
GSM7001770_OrgaE952104.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001770_OrgaE952104.pairs.gz,OrgaE952104,E95,early mesoderm
GSM7003853_OrgcE952204.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003853_OrgcE952204.pairs.gz,OrgcE952204,E95,mix late mesenchyme
GSM7001785_OrgaE952119.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001785_OrgaE952119.pairs.gz,OrgaE952119,E95,mix late mesenchyme
GSM7003996_OrgcE952352.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003996_OrgcE952352.pairs.gz,OrgcE952352,E95,epithelial cells
GSM7003877_OrgcE952228.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003877_OrgcE952228.pairs.gz,OrgcE952228,E95,blood
GSM7004400_OrgcE953380.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004400_OrgcE953380.pairs.gz,OrgcE953380,E95,NMP
GSM7003803_OrgcE952153.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003803_OrgcE952153.pairs.gz,OrgcE952153,E95,intermediate mesoderm
GSM7001733_OrgaE952066.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001733_OrgaE952066.pairs.gz,OrgaE952066,E95,mix late mesenchyme
GSM7004366_OrgcE953344.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004366_OrgcE953344.pairs.gz,OrgcE953344,E95,mix late mesenchyme
GSM7001888_OrgaE952238.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001888_OrgaE952238.pairs.gz,OrgaE952238,E95,intermediate mesoderm
GSM7003815_OrgcE952165.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003815_OrgcE952165.pairs.gz,OrgcE952165,E95,intermediate mesoderm
GSM7004122_OrgcE953095.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004122_OrgcE953095.pairs.gz,OrgcE953095,E95,mix late mesenchyme
GSM7004395_OrgcE953374.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004395_OrgcE953374.pairs.gz,OrgcE953374,E95,mitosis
GSM7003787_OrgcE952137.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003787_OrgcE952137.pairs.gz,OrgcE952137,E95,mix late mesenchyme
GSM7003656_OrgcE952003.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003656_OrgcE952003.pairs.gz,OrgcE952003,E95,early mesenchyme
GSM7004315_OrgcE953292.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004315_OrgcE953292.pairs.gz,OrgcE953292,E95,radial glias
GSM7004047_OrgcE953020.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004047_OrgcE953020.pairs.gz,OrgcE953020,E95,mitosis
GSM7004061_OrgcE953034.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004061_OrgcE953034.pairs.gz,OrgcE953034,E95,mitosis
GSM7004009_OrgcE952366.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004009_OrgcE952366.pairs.gz,OrgcE952366,E95,intermediate mesoderm
GSM7001896_OrgaE952247.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001896_OrgaE952247.pairs.gz,OrgaE952247,E95,early mesenchyme
GSM7003936_OrgcE952291.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003936_OrgcE952291.pairs.gz,OrgcE952291,E95,neural tube
GSM7001900_OrgaE952251.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001900_OrgaE952251.pairs.gz,OrgaE952251,E95,radial glias
GSM7003876_OrgcE952227.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003876_OrgcE952227.pairs.gz,OrgcE952227,E95,intermediate mesoderm
GSM7003692_OrgcE952041.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003692_OrgcE952041.pairs.gz,OrgcE952041,E95,radial glias
GSM7004133_OrgcE953106.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004133_OrgcE953106.pairs.gz,OrgcE953106,E95,mix late mesenchyme
GSM7004230_OrgcE953205.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004230_OrgcE953205.pairs.gz,OrgcE953205,E95,radial glias
GSM7004153_OrgcE953126.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004153_OrgcE953126.pairs.gz,OrgcE953126,E95,radial glias
GSM7004093_OrgcE953066.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004093_OrgcE953066.pairs.gz,OrgcE953066,E95,mix late mesenchyme
GSM7001880_OrgaE952230.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001880_OrgaE952230.pairs.gz,OrgaE952230,E95,mix late mesenchyme
GSM7004140_OrgcE953113.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004140_OrgcE953113.pairs.gz,OrgcE953113,E95,notochord
GSM7003973_OrgcE952329.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003973_OrgcE952329.pairs.gz,OrgcE952329,E95,mitosis
GSM7004334_OrgcE953311.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004334_OrgcE953311.pairs.gz,OrgcE953311,E95,radial glias
GSM7003746_OrgcE952095.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003746_OrgcE952095.pairs.gz,OrgcE952095,E95,NMP
GSM7001938_OrgaE952292.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001938_OrgaE952292.pairs.gz,OrgaE952292,E95,radial glias
GSM7003833_OrgcE952183.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003833_OrgcE952183.pairs.gz,OrgcE952183,E95,mix late mesenchyme
GSM7001965_OrgaE952319.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001965_OrgaE952319.pairs.gz,OrgaE952319,E95,radial glias
GSM7004193_OrgcE953167.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004193_OrgcE953167.pairs.gz,OrgcE953167,E95,radial glias
GSM7003862_OrgcE952213.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003862_OrgcE952213.pairs.gz,OrgcE952213,E95,intermediate mesoderm
GSM7001683_OrgaE952011.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001683_OrgaE952011.pairs.gz,OrgaE952011,E95,early neurons
GSM7003661_OrgcE952009.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003661_OrgcE952009.pairs.gz,OrgcE952009,E95,intermediate mesoderm
GSM7001806_OrgaE952140.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001806_OrgaE952140.pairs.gz,OrgaE952140,E95,early mesenchyme
GSM7004364_OrgcE953342.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004364_OrgcE953342.pairs.gz,OrgcE953342,E95,early neurons
