filename,chromosome_count,cellname,stage,celltype
GSM7000333,20,GaseE752098,E75,ExE ectoderm
GSM7000334,21,GaseE752099,E75,neural ectoderm
GSM7000335,21,GaseE752100,E75,ExE mesoderm
GSM7000336,20,GaseE752101,E75,ExE endoderm
GSM7000337,21,GaseE752102,E75,ExE endoderm
GSM7000338,20,GaseE752103,E75,epithelial cells
GSM7000339,21,GaseE752104,E75,early mesenchyme
GSM7000340,20,GaseE752105,E75,ExE ectoderm
GSM7000341,21,GaseE752106,E75,neural ectoderm
GSM7000342,21,GaseE752107,E75,early mesoderm
GSM7000343,21,GaseE752108,E75,neural ectoderm
GSM7000344,20,GaseE752110,E75,early mesenchyme
GSM7000345,20,GaseE752111,E75,ExE ectoderm
GSM7000346,21,GaseE752112,E75,ExE mesoderm
GSM7000347,21,GaseE752113,E75,ExE mesoderm
GSM7000348,21,GaseE752114,E75,ExE endoderm
GSM7000349,21,GaseE752115,E75,neural ectoderm
GSM7000350,21,GaseE752117,E75,ExE mesoderm
GSM7000351,20,GaseE752118,E75,epithelial cells
GSM7000352,21,GaseE752119,E75,endoderm
GSM7000353,21,GaseE752120,E75,early mesoderm
GSM7000354,21,GaseE752121,E75,neural ectoderm
GSM7000355,21,GaseE752122,E75,ExE ectoderm
GSM7000356,20,GaseE752123,E75,neural ectoderm
GSM7000357,21,GaseE752124,E75,ExE ectoderm
GSM7000358,20,GaseE752125,E75,ExE endoderm
GSM7000359,21,GaseE752126,E75,ExE ectoderm
GSM7000360,20,GaseE752127,E75,blood
GSM7000361,21,GaseE752128,E75,neural ectoderm
GSM7000362,21,GaseE752129,E75,neural ectoderm
GSM7000363,20,GaseE752130,E75,mitosis
GSM7000364,21,GaseE752131,E75,neural ectoderm
GSM7000365,21,GaseE752132,E75,neural ectoderm
GSM7000366,20,GaseE752134,E75,ExE endoderm
GSM7000367,21,GaseE752135,E75,early mesoderm
GSM7000368,21,GaseE752136,E75,early mesenchyme
GSM7000369,20,GaseE752137,E75,blood
GSM7000370,21,GaseE752138,E75,ExE endoderm
GSM7000371,20,GaseE752140,E75,mitosis
GSM7000372,20,GaseE752141,E75,mitosis
GSM7000373,20,GaseE752142,E75,early mesenchyme
GSM7000374,21,GaseE752143,E75,neural ectoderm
GSM7000375,20,GaseE752144,E75,early mesenchyme
GSM7000376,21,GaseE752145,E75,epithelial cells
GSM7000377,20,GaseE752146,E75,ExE mesoderm
GSM7000378,20,GaseE752147,E75,ExE mesoderm
GSM7000379,20,GaseE752148,E75,ExE mesoderm
GSM7000380,21,GaseE752149,E75,ExE endoderm
GSM7000381,21,GaseE752150,E75,epithelial cells
GSM7000382,20,GaseE752151,E75,early mesoderm
GSM7000383,20,GaseE752152,E75,blood
GSM7000384,21,GaseE752153,E75,neural ectoderm
GSM7000385,20,GaseE752154,E75,blood
GSM7000386,20,GaseE752155,E75,early mesoderm
GSM7000387,21,GaseE752156,E75,neural ectoderm
GSM7000388,21,GaseE752157,E75,early mesenchyme
GSM7000389,20,GaseE752158,E75,early mesoderm
GSM7000390,21,GaseE752159,E75,neural ectoderm
GSM7000391,20,GaseE752160,E75,blood
GSM7000392,21,GaseE752161,E75,neural ectoderm
GSM7000393,20,GaseE752162,E75,ExE mesoderm
GSM7000394,21,GaseE752163,E75,neural ectoderm
GSM7000395,21,GaseE752164,E75,mitosis
GSM7000396,21,GaseE752165,E75,neural ectoderm
GSM7000397,21,GaseE752166,E75,mitosis
GSM7000398,20,GaseE752167,E75,ExE ectoderm
GSM7000399,21,GaseE752168,E75,ExE mesoderm
GSM7000400,21,GaseE752169,E75,neural ectoderm
GSM7000401,21,GaseE752170,E75,endoderm
GSM7000402,21,GaseE752171,E75,neural ectoderm
GSM7000403,20,GaseE752172,E75,early mesenchyme
GSM7000404,21,GaseE752173,E75,early mesenchyme
GSM7000405,21,GaseE752174,E75,early mesoderm
GSM7000406,21,GaseE752175,E75,mitosis
GSM7000407,21,GaseE752176,E75,early mesenchyme
GSM7000408,21,GaseE752177,E75,blood
GSM7000409,21,GaseE752178,E75,blood
GSM7000410,20,GaseE752179,E75,ExE endoderm
GSM7000411,21,GaseE752180,E75,early mesenchyme
GSM7000412,20,GaseE752181,E75,early mesoderm
GSM7000413,21,GaseE752182,E75,neural ectoderm
GSM7000414,20,GaseE752183,E75,mitosis
GSM7000415,21,GaseE752184,E75,ExE mesoderm
GSM7000416,20,GaseE752185,E75,neural ectoderm
GSM7000417,21,GaseE752186,E75,early mesoderm
GSM7000418,20,GaseE752187,E75,mitosis
GSM7000419,20,GaseE752188,E75,early mesoderm
GSM7000420,21,GaseE752189,E75,mitosis
GSM7000421,21,GaseE752190,E75,early mesoderm
GSM7000422,21,GaseE752191,E75,ExE endoderm
GSM7000423,20,GaseE752192,E75,neural ectoderm
GSM7000424,21,GaseE752193,E75,blood
GSM7000425,21,GaseE752194,E75,early mesoderm
GSM7000426,20,GaseE752195,E75,early mesoderm
GSM7000427,21,GaseE752196,E75,early mesenchyme
GSM7000428,20,GaseE752197,E75,neural ectoderm
GSM7000429,21,GaseE752198,E75,early mesenchyme
GSM7000430,21,GaseE752199,E75,ExE mesoderm
GSM7000431,21,GaseE752200,E75,early mesoderm
GSM7000432,21,GaseE752201,E75,mitosis
GSM7000433,21,GaseE752202,E75,neural ectoderm
GSM7000434,21,GaseE752203,E75,ExE ectoderm
GSM7000435,21,GaseE752204,E75,neural ectoderm
GSM7000436,21,GaseE752205,E75,neural ectoderm
GSM7000437,21,GaseE752206,E75,early mesoderm
GSM7000438,21,GaseE752207,E75,ExE mesoderm
GSM7000439,21,GaseE752208,E75,neural ectoderm
GSM7000440,21,GaseE752209,E75,early mesoderm
GSM7000441,21,GaseE752210,E75,early mesenchyme
GSM7000442,21,GaseE752211,E75,ExE endoderm
GSM7000443,21,GaseE752212,E75,ExE mesoderm
GSM7000444,21,GaseE752213,E75,early mesenchyme
GSM7000445,21,GaseE752214,E75,neural ectoderm
GSM7000446,21,GaseE752215,E75,neural ectoderm
GSM7000447,21,GaseE752216,E75,ExE endoderm
GSM7000448,21,GaseE752217,E75,ExE mesoderm
GSM7000449,20,GaseE752218,E75,mitosis
GSM7000450,21,GaseE752219,E75,early mesoderm
GSM7000451,21,GaseE752220,E75,early mesoderm
GSM7000452,21,GaseE752221,E75,neural ectoderm
GSM7000453,20,GaseE752222,E75,ExE endoderm
GSM7000454,21,GaseE752223,E75,early mesenchyme
GSM7000455,21,GaseE752224,E75,early mesenchyme
GSM7000456,21,GaseE752225,E75,early mesenchyme
GSM7000457,21,GaseE752226,E75,ExE endoderm
GSM7000458,20,GaseE752227,E75,neural ectoderm
GSM7000459,21,GaseE752228,E75,mitosis
GSM7000460,21,GaseE752229,E75,endoderm
GSM7000461,21,GaseE752230,E75,neural ectoderm
GSM7000462,21,GaseE752231,E75,early mesoderm
GSM7000463,21,GaseE752232,E75,early mesenchyme
GSM7000464,21,GaseE752233,E75,ExE endoderm
GSM7000465,21,GaseE752234,E75,early mesenchyme
GSM7000466,20,GaseE752235,E75,neural ectoderm
GSM7000467,21,GaseE752236,E75,neural ectoderm
GSM7000468,21,GaseE752237,E75,ExE ectoderm
GSM7000469,21,GaseE752238,E75,ExE endoderm
GSM7000470,21,GaseE752239,E75,neural ectoderm
GSM7000471,20,GaseE752240,E75,ExE endoderm
GSM7000472,21,GaseE752242,E75,ExE ectoderm
GSM7000473,21,GaseE752244,E75,neural ectoderm
GSM7000474,20,GaseE752245,E75,ExE ectoderm
GSM7000475,20,GaseE752246,E75,neural ectoderm
GSM7000476,21,GaseE752247,E75,early mesenchyme
GSM7000477,21,GaseE752248,E75,ExE ectoderm
GSM7000478,20,GaseE752250,E75,early mesoderm
GSM7000479,21,GaseE752251,E75,neural ectoderm
GSM7000480,20,GaseE752252,E75,mitosis
GSM7000481,21,GaseE752253,E75,early mesoderm
GSM7000482,20,GaseE752254,E75,ExE ectoderm
GSM7000483,20,GaseE752255,E75,early mesenchyme
GSM7000484,21,GaseE752256,E75,early mesoderm
GSM7000485,20,GaseE752258,E75,ExE ectoderm
GSM7000486,21,GaseE752259,E75,ExE endoderm
GSM7000487,20,GaseE752260,E75,ExE endoderm
GSM7000488,21,GaseE752261,E75,neural ectoderm
GSM7000489,20,GaseE752263,E75,ExE endoderm
GSM7000490,20,GaseE752264,E75,ExE endoderm
GSM7000491,21,GaseE752266,E75,neural ectoderm
GSM7000492,21,GaseE752267,E75,ExE ectoderm
GSM7000493,21,GaseE752268,E75,ExE endoderm
GSM7000494,21,GaseE752269,E75,early mesoderm
GSM7000495,20,GaseE752270,E75,ExE mesoderm
GSM7000496,21,GaseE752271,E75,blood
GSM7000497,21,GaseE752272,E75,early mesenchyme
GSM7000498,20,GaseE752273,E75,neural ectoderm
GSM7000499,21,GaseE752274,E75,neural ectoderm
GSM7000500,21,GaseE752275,E75,early mesoderm
GSM7000501,21,GaseE752276,E75,blood
GSM7000502,21,GaseE752277,E75,early mesoderm
GSM7000503,21,GaseE752278,E75,early mesoderm
GSM7000504,20,GaseE752279,E75,neural ectoderm
GSM7000505,20,GaseE752280,E75,ExE endoderm
GSM7000506,20,GaseE752281,E75,early mesoderm
GSM7000507,20,GaseE752282,E75,ExE mesoderm
GSM7000508,21,GaseE752283,E75,endoderm
GSM7000509,21,GaseE752284,E75,neural ectoderm
GSM7000510,21,GaseE752287,E75,early mesoderm
GSM7000511,20,GaseE752288,E75,mitosis
GSM7000512,20,GaseE752289,E75,early mesenchyme
GSM7000513,21,GaseE752290,E75,neural ectoderm
GSM7000514,21,GaseE752291,E75,neural ectoderm
GSM7000515,20,GaseE752292,E75,ExE mesoderm
GSM7000516,21,GaseE752293,E75,ExE endoderm
GSM7000517,21,GaseE752294,E75,epithelial cells
GSM7000518,21,GaseE752295,E75,ExE endoderm
GSM7000519,21,GaseE752296,E75,early mesoderm
GSM7000520,20,GaseE752297,E75,early mesenchyme
GSM7000521,20,GaseE752298,E75,early mesenchyme
GSM7000522,21,GaseE752299,E75,early mesenchyme
GSM7000523,21,GaseE752300,E75,early mesenchyme
GSM7000524,21,GaseE752301,E75,ExE endoderm
GSM7000525,21,GaseE752302,E75,neural ectoderm
GSM7000526,20,GaseE752303,E75,ExE endoderm
GSM7000527,21,GaseE752304,E75,neural ectoderm
GSM7000528,20,GaseE752305,E75,ExE ectoderm
GSM7000529,21,GaseE752306,E75,ExE ectoderm
GSM7000530,20,GaseE752307,E75,ExE ectoderm
GSM7000531,20,GaseE752308,E75,ExE ectoderm
GSM7000532,20,GaseE752309,E75,early mesoderm
GSM7000533,20,GaseE752310,E75,ExE endoderm
GSM7000534,21,GaseE752311,E75,neural ectoderm
GSM7000535,21,GaseE752312,E75,mitosis
GSM7000536,21,GaseE752313,E75,ExE endoderm
GSM7000537,21,GaseE752314,E75,early mesoderm
GSM7000538,21,GaseE752315,E75,ExE ectoderm
GSM7000539,21,GaseE752316,E75,early mesoderm
GSM7000540,20,GaseE752317,E75,neural ectoderm
GSM7000541,21,GaseE752318,E75,ExE mesoderm
GSM7000542,21,GaseE752319,E75,mitosis
GSM7000543,21,GaseE752320,E75,ExE endoderm
GSM7000544,21,GaseE752321,E75,ExE endoderm
GSM7000545,21,GaseE752322,E75,mitosis
GSM7000546,21,GaseE752323,E75,blood
GSM7000547,21,GaseE752324,E75,early mesoderm
GSM7000548,20,GaseE752325,E75,blood
GSM7000549,21,GaseE752326,E75,blood
GSM7000550,21,GaseE752327,E75,epithelial cells
GSM7000551,21,GaseE752328,E75,neural ectoderm
GSM7000552,21,GaseE752329,E75,ExE endoderm
GSM7000553,21,GaseE752330,E75,ExE mesoderm
GSM7000554,21,GaseE752331,E75,early mesenchyme
GSM7000555,21,GaseE752332,E75,neural ectoderm
GSM7000556,21,GaseE752333,E75,mitosis
GSM7000557,20,GaseE752334,E75,early mesenchyme
GSM7000558,20,GaseE752335,E75,early mesenchyme
GSM7000559,21,GaseE752336,E75,ExE ectoderm
GSM7000560,21,GaseE752337,E75,neural ectoderm
GSM7000561,20,GaseE752338,E75,ExE endoderm
GSM7000562,21,GaseE752339,E75,epithelial cells
GSM7000563,21,GaseE752340,E75,ExE ectoderm
GSM7000564,20,GaseE752341,E75,ExE mesoderm
GSM7000565,20,GaseE752342,E75,mitosis
GSM7000566,21,GaseE752343,E75,neural ectoderm
GSM7000567,20,GaseE752344,E75,ExE mesoderm
GSM7000568,20,GaseE752345,E75,ExE mesoderm
GSM7000569,20,GaseE752346,E75,neural ectoderm
GSM7000570,21,GaseE752347,E75,early mesoderm
GSM7000571,21,GaseE752348,E75,neural ectoderm
GSM7000572,21,GaseE752349,E75,ExE mesoderm
GSM7000573,20,GaseE752350,E75,ExE endoderm
GSM7000574,20,GaseE752351,E75,mitosis
GSM7000575,20,GaseE752352,E75,neural ectoderm
GSM7000576,21,GaseE752353,E75,blood
GSM7000577,21,GaseE752354,E75,neural ectoderm
GSM7000578,21,GaseE752355,E75,ExE endoderm
GSM7000579,20,GaseE752356,E75,mitosis
GSM7000580,20,GaseE752357,E75,ExE mesoderm
GSM7000581,21,GaseE752358,E75,early mesenchyme
GSM7000582,20,GaseE752359,E75,ExE endoderm
GSM7000583,21,GaseE752360,E75,neural ectoderm
GSM7000584,20,GaseE752361,E75,neural ectoderm
GSM7000585,20,GaseE752362,E75,neural ectoderm
GSM7000586,20,GaseE752363,E75,ExE ectoderm
GSM7000587,20,GaseE752364,E75,endoderm
GSM7000588,21,GaseE752365,E75,early mesoderm
GSM7000589,21,GaseE752366,E75,neural ectoderm
GSM7000590,21,GaseE752367,E75,epithelial cells
GSM7000591,21,GaseE752368,E75,ExE ectoderm
GSM7000592,21,GaseE752369,E75,ExE endoderm
GSM7000593,21,GaseE752370,E75,ExE ectoderm
GSM7000594,21,GaseE752371,E75,ExE endoderm
GSM7000595,21,GaseE752372,E75,epithelial cells
GSM7000596,21,GaseE752373,E75,ExE ectoderm
GSM7000597,20,GaseE752374,E75,ExE mesoderm
GSM7000598,21,GaseE752375,E75,epithelial cells
GSM7000599,20,GaseE752376,E75,blood
GSM7000600,21,GaseE752377,E75,blood
GSM7000601,21,GaseE752378,E75,early mesenchyme
GSM7000602,20,GaseE752379,E75,ExE mesoderm
GSM7000603,21,GaseE752380,E75,mitosis
GSM7000604,20,GaseE752381,E75,neural ectoderm
GSM7000605,21,GaseE752382,E75,early mesoderm
GSM7000606,21,GaseE752383,E75,ExE ectoderm
GSM7000607,20,GaseE752384,E75,blood
GSM7000608,20,GaseE753001,E75,ExE mesoderm
GSM7000609,20,GaseE753002,E75,endoderm
GSM7000610,21,GaseE753003,E75,ExE endoderm
GSM7000611,20,GaseE753004,E75,early mesoderm
GSM7000612,20,GaseE753005,E75,early mesoderm
GSM7000613,21,GaseE753006,E75,mitosis
GSM7000614,21,GaseE753007,E75,mitosis
GSM7000615,20,GaseE753008,E75,mitosis
GSM7000616,21,GaseE753009,E75,early mesoderm
GSM7000617,20,GaseE753010,E75,neural ectoderm
GSM7000618,20,GaseE753011,E75,early mesenchyme
GSM7000619,21,GaseE753012,E75,early mesenchyme
GSM7000620,21,GaseE753013,E75,ExE mesoderm
GSM7000621,20,GaseE753014,E75,early mesenchyme
GSM7000622,21,GaseE753015,E75,ExE endoderm
GSM7000623,21,GaseE753016,E75,mitosis
GSM7000624,21,GaseE753017,E75,neural ectoderm
GSM7000625,21,GaseE753018,E75,neural ectoderm
GSM7000626,21,GaseE753019,E75,mitosis
GSM7000627,21,GaseE753020,E75,early mesenchyme
GSM7000628,20,GaseE753021,E75,mitosis
GSM7000629,20,GaseE753022,E75,blood
GSM7000630,21,GaseE753023,E75,early mesoderm
GSM7000631,21,GaseE753024,E75,neural ectoderm
GSM7000632,21,GaseE753025,E75,epithelial cells
GSM7000633,21,GaseE753026,E75,early mesoderm
GSM7000634,20,GaseE753028,E75,mitosis
GSM7000635,20,GaseE753029,E75,early mesenchyme
GSM7000636,21,GaseE753030,E75,neural ectoderm
GSM7000637,20,GaseE753031,E75,ExE mesoderm
GSM7000638,21,GaseE753032,E75,neural ectoderm
GSM7000639,21,GaseE753033,E75,ExE endoderm
GSM7000640,21,GaseE753034,E75,neural ectoderm
GSM7000641,21,GaseE753035,E75,epithelial cells
GSM7000642,20,GaseE753036,E75,mitosis
GSM7000643,20,GaseE753037,E75,endoderm
GSM7000644,20,GaseE753038,E75,endoderm
GSM7000645,20,GaseE753039,E75,epithelial cells
GSM7000646,21,GaseE753040,E75,neural ectoderm
GSM7000649,20,GaseE753041,E75,neural ectoderm
GSM7000654,20,GaseE753042,E75,ExE mesoderm
GSM7000661,20,GaseE753043,E75,neural ectoderm
GSM7000667,21,GaseE753045,E75,early mesenchyme
GSM7000673,21,GaseE753046,E75,mitosis
GSM7000677,21,GaseE753047,E75,endoderm
GSM7000681,20,GaseE753048,E75,neural ectoderm
GSM7000685,20,GaseE753049,E75,ExE endoderm
GSM7000689,20,GaseE753050,E75,neural ectoderm
GSM7000693,20,GaseE753051,E75,ExE ectoderm
GSM7000697,21,GaseE753052,E75,early mesoderm
GSM7000699,21,GaseE753054,E75,ExE ectoderm
GSM7000701,20,GaseE753055,E75,ExE ectoderm
GSM7000703,20,GaseE753056,E75,neural ectoderm
GSM7000706,21,GaseE753057,E75,neural ectoderm
GSM7000708,21,GaseE753058,E75,neural ectoderm
GSM7000709,21,GaseE753059,E75,early mesoderm
GSM7000710,21,GaseE753061,E75,early mesoderm
GSM7000711,21,GaseE753062,E75,early mesoderm
GSM7000712,20,GaseE753063,E75,mitosis
GSM7000713,20,GaseE753064,E75,blood
GSM7000714,20,GaseE753065,E75,ExE endoderm
GSM7000715,20,GaseE753066,E75,ExE ectoderm
GSM7000716,20,GaseE753067,E75,mitosis
GSM7000717,21,GaseE753068,E75,ExE endoderm
GSM7000718,21,GaseE753069,E75,ExE ectoderm
GSM7000719,21,GaseE753070,E75,blood
GSM7000720,20,GaseE753071,E75,ExE endoderm
GSM7000721,21,GaseE753072,E75,mitosis
GSM7000722,20,GaseE753073,E75,neural ectoderm
GSM7000723,21,GaseE753074,E75,mitosis
GSM7000724,21,GaseE753075,E75,ExE endoderm
GSM7000725,21,GaseE753076,E75,early mesoderm
GSM7000726,21,GaseE753077,E75,neural ectoderm
GSM7000727,21,GaseE753078,E75,blood
GSM7000728,21,GaseE753079,E75,early mesenchyme
GSM7000729,20,GaseE753080,E75,neural ectoderm
GSM7000730,20,GaseE753081,E75,mitosis
GSM7000731,21,GaseE753082,E75,early mesoderm
GSM7000732,21,GaseE753083,E75,ExE endoderm
GSM7000733,20,GaseE753084,E75,endoderm
GSM7000734,21,GaseE753085,E75,neural ectoderm
GSM7000735,21,GaseE753086,E75,neural ectoderm
GSM7000736,20,GaseE753087,E75,ExE ectoderm
GSM7000737,20,GaseE753088,E75,blood
GSM7000738,20,GaseE753089,E75,endoderm
GSM7000739,21,GaseE753090,E75,blood
GSM7000740,21,GaseE753091,E75,blood
GSM7000741,21,GaseE753092,E75,blood
GSM7000742,21,GaseE753093,E75,blood
GSM7000743,21,GaseE753094,E75,early mesenchyme
GSM7000744,21,GaseE753095,E75,neural ectoderm
GSM7000745,21,GaseE753096,E75,early mesenchyme
GSM7000746,21,GaseE753097,E75,early mesenchyme
GSM7000747,21,GaseE753098,E75,ExE ectoderm
GSM7000748,20,GaseE753099,E75,neural ectoderm
GSM7000749,20,GaseE753100,E75,epithelial cells
GSM7000750,21,GaseE753101,E75,ExE ectoderm
GSM7000751,21,GaseE753102,E75,mitosis
GSM7000752,21,GaseE753103,E75,neural ectoderm
GSM7000753,21,GaseE753104,E75,ExE ectoderm
GSM7000754,21,GaseE753105,E75,early mesoderm
GSM7000755,21,GaseE753106,E75,blood
GSM7000756,21,GaseE753107,E75,epithelial cells
GSM7000757,21,GaseE753108,E75,ExE mesoderm
GSM7000758,21,GaseE753109,E75,blood
GSM7000759,21,GaseE753110,E75,blood
GSM7000760,20,GaseE753111,E75,ExE endoderm
GSM7000761,21,GaseE753112,E75,neural ectoderm
GSM7000762,21,GaseE753113,E75,neural ectoderm
GSM7000763,21,GaseE753114,E75,neural ectoderm
GSM7000764,21,GaseE753115,E75,early mesenchyme
GSM7000765,21,GaseE753116,E75,ExE endoderm
GSM7000766,21,GaseE753117,E75,blood
GSM7000767,21,GaseE753118,E75,ExE ectoderm
GSM7000768,21,GaseE753119,E75,epithelial cells
GSM7000769,20,GaseE753120,E75,ExE endoderm
GSM7000770,21,GaseE753121,E75,blood
GSM7000771,21,GaseE753122,E75,ExE ectoderm
GSM7000772,21,GaseE753123,E75,early mesoderm
GSM7000773,21,GaseE753124,E75,early mesoderm
GSM7000774,21,GaseE753125,E75,neural ectoderm
GSM7000775,20,GaseE753126,E75,mitosis
GSM7000776,21,GaseE753127,E75,mitosis
GSM7000777,21,GaseE753128,E75,ExE mesoderm
GSM7000778,21,GaseE753129,E75,ExE endoderm
GSM7000779,21,GaseE753130,E75,neural ectoderm
GSM7000780,20,GaseE753131,E75,ExE ectoderm
GSM7000781,20,GaseE753132,E75,ExE mesoderm
GSM7000782,21,GaseE753133,E75,ExE ectoderm
GSM7000783,21,GaseE753134,E75,early mesoderm
GSM7000784,20,GaseE753135,E75,early mesoderm
GSM7000785,21,GaseE753136,E75,neural ectoderm
GSM7000786,20,GaseE753137,E75,blood
GSM7000787,21,GaseE753138,E75,early mesoderm
GSM7000788,20,GaseE753139,E75,ExE endoderm
GSM7000789,20,GaseE753140,E75,blood
GSM7000790,20,GaseE753141,E75,early mesenchyme
GSM7000791,20,GaseE753142,E75,early mesenchyme
GSM7000792,21,GaseE753143,E75,ExE ectoderm
GSM7000793,21,GaseE753144,E75,ExE ectoderm
GSM7000794,21,GaseE753145,E75,blood
GSM7000795,21,GaseE753146,E75,endoderm
GSM7000796,20,GaseE753147,E75,ExE ectoderm
GSM7000797,20,GaseE753148,E75,ExE mesoderm
GSM7000798,20,GaseE753149,E75,ExE ectoderm
GSM7000799,21,GaseE753150,E75,early mesenchyme
GSM7000800,20,GaseE753151,E75,mitosis
GSM7000801,21,GaseE753152,E75,mitosis
GSM7000802,21,GaseE753153,E75,neural ectoderm
GSM7000803,21,GaseE753154,E75,blood
GSM7000804,20,GaseE753155,E75,mitosis
GSM7000805,21,GaseE753156,E75,blood
GSM7000806,21,GaseE753157,E75,early mesenchyme
GSM7000807,21,GaseE753158,E75,neural ectoderm
GSM7000808,20,GaseE753159,E75,early mesoderm
GSM7000809,21,GaseE753160,E75,ExE ectoderm
GSM7000810,21,GaseE753161,E75,neural ectoderm
GSM7000811,20,GaseE753162,E75,neural ectoderm
GSM7000812,21,GaseE753163,E75,ExE ectoderm
GSM7000813,21,GaseE753164,E75,neural ectoderm
GSM7000814,21,GaseE753165,E75,neural ectoderm
GSM7000815,21,GaseE753166,E75,ExE endoderm
GSM7000816,21,GaseE753167,E75,mitosis
GSM7000817,21,GaseE753168,E75,ExE endoderm
GSM7000818,21,GaseE753169,E75,neural tube
GSM7000819,21,GaseE753170,E75,ExE ectoderm
GSM7000820,21,GaseE753171,E75,ExE endoderm
GSM7000821,20,GaseE753172,E75,neural ectoderm
GSM7000822,21,GaseE753173,E75,neural ectoderm
GSM7000823,20,GaseE753174,E75,mitosis
GSM7000824,20,GaseE753175,E75,ExE mesoderm
GSM7000825,21,GaseE753176,E75,ExE mesoderm
GSM7000826,20,GaseE753177,E75,ExE ectoderm
GSM7000827,21,GaseE753178,E75,early mesoderm
GSM7000828,20,GaseE753179,E75,neural ectoderm
GSM7000829,21,GaseE753180,E75,mitosis
GSM7000830,21,GaseE753181,E75,early mesenchyme
GSM7000831,20,GaseE753182,E75,ExE endoderm
GSM7000832,21,GaseE753183,E75,epithelial cells
GSM7000833,21,GaseE753184,E75,neural ectoderm
GSM7000834,21,GaseE753185,E75,neural ectoderm
GSM7000835,20,GaseE753186,E75,neural ectoderm
GSM7000836,21,GaseE753187,E75,early mesoderm
GSM7000837,20,GaseE753188,E75,early mesoderm
GSM7000838,21,GaseE753189,E75,neural ectoderm
GSM7000839,20,GaseE753190,E75,early mesenchyme
GSM7000840,20,GaseE753191,E75,ExE endoderm
GSM7000841,20,GaseE753192,E75,neural ectoderm
GSM7000842,20,GaseE753194,E75,mitosis
GSM7000843,21,GaseE753195,E75,ExE ectoderm
GSM7000844,20,GaseE753196,E75,early mesoderm
GSM7000845,20,GaseE753197,E75,blood
GSM7000846,20,GaseE753198,E75,blood
GSM7000847,20,GaseE753199,E75,ExE ectoderm
GSM7000848,21,GaseE753200,E75,neural ectoderm
GSM7000849,21,GaseE753201,E75,endoderm
GSM7000850,20,GaseE753202,E75,neural ectoderm
GSM7000851,20,GaseE753203,E75,epithelial cells
GSM7000852,20,GaseE753204,E75,ExE endoderm
GSM7000853,20,GaseE753205,E75,early mesoderm
GSM7000854,21,GaseE753206,E75,early mesenchyme
GSM7000855,21,GaseE753207,E75,blood
GSM7000856,21,GaseE753208,E75,ExE ectoderm
GSM7000857,21,GaseE753209,E75,early mesoderm
GSM7000858,20,GaseE753210,E75,neural ectoderm
GSM7000859,21,GaseE753211,E75,ExE ectoderm
GSM7000860,20,GaseE753212,E75,ExE mesoderm
GSM7000861,20,GaseE753213,E75,early mesoderm
GSM7000862,21,GaseE753214,E75,early mesenchyme
GSM7000863,20,GaseE753215,E75,mitosis
GSM7000864,21,GaseE753216,E75,endoderm
GSM7000865,21,GaseE753217,E75,ExE ectoderm
GSM7000866,21,GaseE753218,E75,ExE ectoderm
GSM7000867,21,GaseE753219,E75,mitosis
GSM7000868,20,GaseE753220,E75,blood
GSM7000869,20,GaseE753221,E75,early mesoderm
GSM7000870,20,GaseE753222,E75,early mesenchyme
GSM7000871,20,GaseE753223,E75,ExE endoderm
GSM7000872,21,GaseE753224,E75,epithelial cells
GSM7000873,21,GaseE753225,E75,ExE endoderm
GSM7000874,20,GaseE753226,E75,early mesoderm
GSM7000875,20,GaseE753227,E75,endoderm
GSM7000876,21,GaseE753228,E75,ExE endoderm
GSM7000877,21,GaseE753229,E75,ExE endoderm
GSM7000878,20,GaseE753230,E75,neural ectoderm
GSM7000879,21,GaseE753231,E75,neural ectoderm
GSM7000880,21,GaseE753232,E75,early mesoderm
GSM7000881,21,GaseE753233,E75,blood
GSM7000882,20,GaseE753234,E75,early mesenchyme
GSM7000883,20,GaseE753235,E75,early mesoderm
GSM7000884,21,GaseE753236,E75,ExE endoderm
GSM7000885,21,GaseE753237,E75,early mesenchyme
GSM7000886,20,GaseE753238,E75,blood
GSM7000887,21,GaseE753239,E75,neural ectoderm
GSM7000888,20,GaseE753240,E75,early mesenchyme
GSM7000889,20,GaseE753242,E75,ExE ectoderm
